# average stat prob      surprisal      approx. JS divergence
# total JS divergence: -0.462264804609
0.000003440605    0.052041343784    0.000000179054
0.000302760335    0.219735692752    0.000066527252
0.000002082213    0.083768674957    0.000000174424
0.003552518494    0.077374465075    0.000274874218
0.042023657048    -0.799679830641    -0.033605470951
0.049868389103    -0.835511940968    -0.041665634572
0.000046442420    0.070906757382    0.000003293081
0.000001067143    0.051109586637    0.000000054541
0.000000028093    0.041392770064    0.000000001163
0.000411830234    0.035401990989    0.000014579610
0.000012902894    0.107372905639    0.000001385421
0.000087965499    0.049974045262    0.000004395992
0.000416989315    0.036290887142    0.000015132912
0.000000506789    0.128235165071    0.000000064988
0.000275587251    0.175376149249    0.000048331431
0.000002288745    0.045038310414    0.000000103081
0.000001460609    0.015953256335    0.000000023301
0.000007074944    0.074855840636    0.000000529601
0.000202333572    0.135194178914    0.000027354321
0.000082820400    0.106152851106    0.000008791622
0.000000529096    0.138676669946    0.000000073373
0.000000408395    0.252135144910    0.000000102971
0.000049247330    0.140618192194    0.000006925071
0.000000040995    0.067547892604    0.000000002769
0.000114320453    0.126839981777    0.000014500404
0.000038953304    0.156058974415    0.000006079013
0.000000831499    0.117351646996    0.000000097578
0.001128780740    0.051184952583    0.000057776589
0.000074823892    0.129814856791    0.000009713253
0.001092459166    0.117426285351    0.000128283422
0.000089153254    0.085626495218    0.000007633881
0.000005211443    0.092545897024    0.000000482298
0.000000307877    0.072848694269    0.000000022428
0.000000071318    0.066146740650    0.000000004717
0.002289404885    0.053239151802    0.000121885974
0.000019280711    0.106162430975    0.000002046887
0.000851353919    0.067136230325    0.000057156693
0.000048154322    0.127101052907    0.000006120465
0.000108464294    0.082351454749    0.000008932192
0.032618133987    -0.622608101068    -0.020308314462
0.000008835498    0.020438809573    0.000000180587
0.000000210300    0.060952142653    0.000000012818
0.000000129864    0.149393682589    0.000000019401
0.000098107744    0.209218627050    0.000020525967
0.000000086206    0.094038158042    0.000000008107
0.000518864989    0.170605377261    0.000088521157
0.001290639623    0.093613801799    0.000120821682
0.000060028514    0.202678560313    0.000012166493
0.000009581588    0.088137434996    0.000000844497
0.000007835139    0.146861364596    0.000001150679
0.000861132932    0.087778718170    0.000075589145
0.000002901183    0.036208784038    0.000000105048
0.000005705484    0.031002565664    0.000000176885
0.003781017308    0.080186050729    0.000303184846
0.000001716387    0.093759343973    0.000000160927
0.000566532187    0.054510138738    0.000030881748
0.000590151657    0.168830451387    0.000099635571
0.002420269401    0.015324480797    0.000037089372
0.000929896651    0.056146117985    0.000052210087
0.000245653280    0.029916420171    0.000007349067
0.001016812308    0.038971481534    0.000039626682
0.000340952226    0.106348238851    0.000036259669
0.000309890365    0.025091002372    0.000007775460
0.000044460828    0.209522192003    0.000009315530
0.000007131457    0.030678325036    0.000000218781
0.000043582285    0.055412453758    0.000002415001
0.000391321671    0.231229377825    0.000090485067
0.000005658846    0.149453742694    0.000000845736
0.000789589313    0.123486527964    0.000097503643
0.000002061669    0.152819064942    0.000000315062
0.027510501928    -0.422194999413    -0.011614796345
0.000002057772    0.040619583029    0.000000083586
0.000000643146    0.122034477489    0.000000078486
0.000119322086    0.175513478654    0.000020942634
0.000004528652    0.075240934684    0.000000340740
0.000000244255    0.190794098308    0.000000046602
0.000000108501    0.178390203113    0.000000019356
0.000142221240    0.130879396652    0.000018613830
0.000124782605    0.052903974865    0.000006601496
0.000020600554    0.043594590427    0.000000898073
0.000369542668    0.093445721379    0.000034532181
0.000000021061    0.056823299078    0.000000001197
0.000420938324    0.138074983837    0.000058121052
0.000008404089    0.079287499311    0.000000666339
0.000375406522    0.114179032994    0.000042863554
0.000002453745    0.098625187647    0.000000242001
0.000087274312    0.138406109468    0.000012079298
0.000070712119    0.045082360955    0.000003187869
0.000000154510    0.087157807879    0.000000013467
0.000350257325    0.225348914113    0.000078930108
0.000002227723    0.052370896883    0.000000116668
0.000049668891    0.118149286562    0.000005868344
0.000107619309    0.095540522414    0.000010282005
0.000000003692    0.074680850521    0.000000000276
0.000000526822    0.183074385052    0.000000096448
0.000001311827    0.101678660295    0.000000133385
0.000012097266    0.129622759419    0.000001568081
0.001521994979    0.164479712190    0.000250337296
0.000000513485    0.065983403509    0.000000033881
0.000000284783    0.087516669812    0.000000024923
0.000075259945    0.101382149075    0.000007630015
0.000000142411    0.123284183418    0.000000017557
0.000000614223    0.173579207948    0.000000106616
0.000000027509    0.045465563977    0.000000001251
0.000717103356    0.113476829126    0.000081374615
0.001394016437    0.193377766011    0.000269571784
0.004753367364    -0.035004823404    -0.000166390785
0.000090834510    0.117578831281    0.000010680215
0.000001788004    0.082957071004    0.000000148328
0.000051175742    0.069655867855    0.000003564691
0.000268701261    0.119573810436    0.000032129634
0.000000165338    0.044398685727    0.000000007341
0.000001548938    0.005753369102    0.000000008912
0.000276496510    0.156721725637    0.000043333010
0.000000064540    0.108960948289    0.000000007032
0.000000137043    0.045894127691    0.000000006289
0.000140994141    0.191782086045    0.000027040150
0.000000088919    0.089318591272    0.000000007942
0.000000381287    0.080523219298    0.000000030702
0.000205231920    0.112647934359    0.000023118952
0.000001682173    0.042611038874    0.000000071679
0.000120450060    0.122962599561    0.000014810852
0.001579198014    0.086044700877    0.000135881621
0.005795748563    -0.060034565665    -0.000347945248
0.000000026434    0.128454713655    0.000000003396
0.000094567092    0.223125904738    0.000021100368
0.000352518790    0.154133354575    0.000054334904
0.000878309743    0.052215145468    0.000045861071
0.000145084497    0.116896013468    0.000016959799
0.000151334915    0.137464214479    0.000020803135
0.002928482697    0.110147010326    0.000322563614
0.000000288501    0.157137753208    0.000000045334
0.000000275309    0.085365863091    0.000000023502
0.000221358280    0.049856415825    0.000011036130
0.000000090870    0.067025280799    0.000000006091
0.000000015660    0.046959309118    0.000000000735
0.000002726340    0.258640820668    0.000000705143
0.000093003511    0.102963228452    0.000009575942
0.000002409940    0.148310378146    0.000000357419
0.000012993665    0.069077537344    0.000000897570
0.000044568355    0.135293438180    0.000006029806
0.000051111553    0.111676941896    0.000005707982
0.000042339768    0.113791430130    0.000004817903
0.000816268732    0.050123468499    0.000040914220
0.001513714540    0.129281720665    0.000195695620
0.000000880875    0.050631057912    0.000000044600
0.000000046988    0.130041841893    0.000000006110
0.000000014600    0.168467543163    0.000000002460
0.000010638629    0.080209293726    0.000000853317
0.000176785045    0.124742198891    0.000022052555
0.000000652161    0.197532900870    0.000000128823
0.000850491348    0.170688297409    0.000145168920
0.000851454609    0.075251581278    0.000064073306
0.000082230735    0.110515210531    0.000009087747
0.000000060722    0.000207644682    0.000000000013
0.000265614536    0.108202121398    0.000028740056
0.000000020052    0.045325043482    0.000000000909
0.003593146195    0.091541610137    0.000328922388
0.006876981788    -0.104309432867    -0.000717334070
0.000167061768    0.132568098140    0.000022147061
0.000064818428    0.134988571984    0.000008749747
0.000000365181    0.017956251704    0.000000006557
0.000010255642    0.108867145757    0.000001116502
0.000000175130    0.095486816198    0.000000016723
0.000085990943    0.051975466924    0.000004469419
0.000001185968    0.057814999889    0.000000068567
0.000009396541    0.021338650555    0.000000200510
0.000001973749    0.035965599686    0.000000070987
0.000190627847    0.090036547147    0.000017163473
0.000000097135    0.039216626505    0.000000003809
0.003100687427    0.072790452688    0.000225700441
0.010746384095    -0.286681188010    -0.003080786159
0.000240317663    0.091390257402    0.000021962693
0.000370054890    0.104573478917    0.000038697927
0.000000773937    0.114018650721    0.000000088243
0.000162840695    0.059172733167    0.000009635729
0.002336893810    0.026282847329    0.000061420223
0.000158214993    0.221680054346    0.000035073108
0.000338873707    0.065131820507    0.000022071461
0.000611700117    0.107684422534    0.000065870574
0.000011916130    0.077317117615    0.000000921321
0.000000052476    0.101493391860    0.000000005326
0.000920594953    0.119463422341    0.000109977424
0.000298071502    0.160309086729    0.000047783570
0.004187491103    0.038347580158    0.000160580151
0.001270368097    0.065498081902    0.000083206674
0.000203206990    0.128744764020    0.000026161836
0.002460983333    0.104032956098    0.000256023371
0.000053304227    0.065426316679    0.000003487499
0.000033581889    0.112052211411    0.000003762925
0.000000196000    0.018780257044    0.000000003681
0.000083951445    0.081531552923    0.000006844692
0.000979307802    0.082050817463    0.000080353006
0.000028908008    0.137551685405    0.000003976345
0.000066180368    0.066638075818    0.000004410132
0.000041846176    0.117590569369    0.000004920716
0.002270990753    0.091208496435    0.000207133652
0.000033546794    0.055602510862    0.000001865286
0.000142259684    0.083695820336    0.000011906541
0.000114436377    0.110707721118    0.000012668990
0.001862715856    0.091338139382    0.000170137000
0.000008412241    0.150457514175    0.000001265685
0.000000430895    0.162889278917    0.000000070188
0.000003064519    0.152677767480    0.000000467884
0.000007114360    0.166065658689    0.000001181451
0.000403109842    0.266866118995    0.000107576359
0.000172318299    0.171237776498    0.000029507402
0.000000380875    0.125109284343    0.000000047651
0.000000647266    0.121199861290    0.000000078449
0.007074831891    -0.132813111363    -0.000939630436
0.000000163627    0.134873940257    0.000000022069
0.000007998228    0.035625615456    0.000000284942
0.000104068859    0.136389044182    0.000014193852
0.055622797412    -0.844591978497    -0.046978568516
0.000001080767    0.077197257848    0.000000083432
0.000019542006    0.027614117152    0.000000539635
0.000388148496    0.075154477029    0.000029171097
0.000000241715    0.099413610214    0.000000024030
0.000000012696    0.121136205652    0.000000001538
0.000025128486    0.062738604779    0.000001576526
0.000237761738    0.158078708404    0.000037585068
0.000000697513    0.050047426004    0.000000034909
0.000000111474    0.084209214090    0.000000009387
0.005770221525    -0.084972120768    -0.000490307960
0.000000412499    0.079718935179    0.000000032884
0.000388391166    0.103949315806    0.000040372996
0.000000013077    0.203623669350    0.000000002663
0.000005760012    0.047026402224    0.000000270873
0.000119705660    0.084167030732    0.000010075270
0.000177251512    0.105807019724    0.000018754454
0.000002492352    0.153666899216    0.000000382992
0.000124109924    0.145899343043    0.000018107556
0.000018107351    0.146393330043    0.000002650795
0.000035497175    0.036662903012    0.000001301429
0.001899729410    0.035939182654    0.000068274722
0.000370036138    0.066481213195    0.000024600451
0.000471968777    0.157212325338    0.000074199309
0.000002959226    0.190207699426    0.000000562868
0.000073266746    0.168540787736    0.000012348435
0.003084419031    0.086540069384    0.000266925837
0.000000244759    0.074101812187    0.000000018137
0.000415765498    0.021411363945    0.000008902106
0.000116161937    0.145518492032    0.000016903710
0.000892671762    0.162618567111    0.000145165003
0.000017889548    0.097448179241    0.000001743304
0.000000004518    0.095871038356    0.000000000433
0.043105442963    -0.955962403791    -0.041207182871
0.000037478242    0.073712082975    0.000002762599
0.000052208326    0.095938917252    0.000005008810
0.000035038462    0.108218815012    0.000003791821
0.000194383540    0.126753275356    0.000024638750
0.000000167871    0.066842300669    0.000000011221
0.000000765874    0.047569682773    0.000000036432
0.000062935277    0.051084272591    0.000003215003
0.000737858942    0.059729998520    0.000044072314
0.000306584132    0.035530367657    0.000010893047
0.000001366471    0.076969009800    0.000000105176
0.000000980267    0.099784310626    0.000000097815
0.000352637904    0.131252850555    0.000046284730
0.000258034534    0.017453503977    0.000004503607
0.000529677877    0.103747617304    0.000054952818
0.000513910423    0.049221426376    0.000025295404
0.000046155867    0.114033627999    0.000005263321
0.000007311806    0.034297152708    0.000000250774
0.011182092859    -0.316953509612    -0.003544203576
0.000176295981    0.187778858347    0.000033104658
0.015047379727    -0.409479869687    -0.006161599090
0.000002439313    0.212455827151    0.000000518246
0.000081886976    0.118813836568    0.000009729306
0.001031366625    0.095502089532    0.000098497668
0.002432838290    0.066309344551    0.000161319912
0.000000000670    0.148409191795    0.000000000099
0.000000955015    0.114040176821    0.000000108910
0.000015654084    0.176646225647    0.000002765235
0.000008293455    0.119921310228    0.000000994562
0.000000073480    0.047823082290    0.000000003514
0.000000367024    0.050168958492    0.000000018413
0.000800982465    0.163933539263    0.000131307890
0.000005503758    0.102666692248    0.000000565053
0.000000295505    0.082524750113    0.000000024386
0.000076131974    0.057309558380    0.000004363090
0.000008330184    0.047477986573    0.000000395500
0.000494853280    0.229438971121    0.000113538627
0.000062074056    0.113122185251    0.000007021953
0.000193826145    0.066111677930    0.000012814172
0.000037356510    0.077461194786    0.000002893680
0.049469448726    -0.925368625505    -0.045777475772
0.000005286122    0.197329564770    0.000001043108
0.000015750313    0.102656486789    0.000001616872
0.000000020542    0.150803021010    0.000000003098
0.000000403969    0.057721202949    0.000000023318
0.000001898985    0.065380668152    0.000000124157
0.000037425101    0.222221096828    0.000008316647
0.000010262745    0.064510181030    0.000000662052
0.000092788532    0.144145578067    0.000013375057
0.003048821725    0.024380823088    0.000074332783
0.000573513120    0.050430230958    0.000028922399
0.000104033707    0.127876419331    0.000013303458
0.000109389801    0.063923369382    0.000006992565
0.000068505285    0.156974378377    0.000010753575
0.000213139039    0.182253315955    0.000038845297
0.000001479231    0.077650837919    0.000000114864
0.000084729309    0.112061558600    0.000009494898
0.000000035729    0.088422463678    0.000000003159
0.000000002782    0.064476214816    0.000000000179
0.000329815316    0.084380317285    0.000027829921
0.000242724696    0.045570855599    0.000011061172
0.000001099661    0.136500774808    0.000000150105
0.000170054163    0.053529243480    0.000009102871
0.000063690531    0.088562762245    0.000005640609
0.000000234084    0.078050533628    0.000000018270
0.000156458263    0.117170898002    0.000018332355
0.000313851923    0.139256550151    0.000043705936
0.000988501853    0.071646270877    0.000070822472
0.000823415639    0.138467198313    0.000114016057
0.000030232862    0.070630343440    0.000002135357
0.000000086317    0.080750418674    0.000000006970
0.001184456332    0.120481404128    0.000142704962
0.000119175039    0.051442121548    0.000006130617
0.006772631879    -0.112856217178    -0.000764333614
0.000009843815    0.110223384924    0.000001085019
0.000291110121    0.220658396688    0.000064235892
0.000566340819    0.054926958792    0.000031107379
0.001914030711    0.075825285835    0.000145131926
0.000167358340    0.111749755828    0.000018702254
0.000174320821    0.056825954724    0.000009905947
0.000269865729    0.199276998302    0.000053778032
0.000525986572    0.096041430721    0.000050516503
0.000169286063    0.029005181413    0.000004910173
0.000002382698    0.186104770783    0.000000443431
0.000040599970    0.132316954351    0.000005372064
0.000031996411    0.113257451132    0.000003623832
0.000010294305    0.092324133135    0.000000950413
0.000000088757    0.226693757506    0.000000020121
0.000000187762    0.181539103056    0.000000034086
0.001961694338    0.095897729440    0.000188122033
0.000000009366    0.072144480390    0.000000000676
0.000003856463    0.110183221851    0.000000424918
0.000003111243    0.141819654350    0.000000441235
0.000000186164    0.029099147759    0.000000005417
0.000001445856    0.057680489856    0.000000083398
0.000438361538    0.035944002541    0.000015756468
0.000088035364    0.090825006648    0.000007995813
0.000000452850    0.048206737927    0.000000021830
